step,experiment,type,N,baseline,empathy_alpha,hetero_tag,learn_alpha_signal,alpha1,alpha2,alpha3,alpha4,alpha_mean,a1,a2,a3,a4,r1,r2,r3,r4,total_reward,coop_strict,coop_fraction,ineq_var,stock_level,collapse,ma_coop_strict,ma_coop_fraction,ma_total_reward,ma_ineq_var,ma_stock_level,ma_collapse,ma_alpha_mean
19,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,H,S,2.3333,2.3333,2.3333,0.0,7.0,0,0.25,1.020833,,,,,,,,,
20,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,S,S,2.6667,2.6667,1.3333,1.3333,8.0,0,0.5,0.444444,,,,,,,,,
21,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,S,H,2.6667,2.6667,2.6667,3.0,11.0,0,0.75,0.020833,,,,,,,,,
22,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,H,S,2.3333,2.3333,2.3333,0.0,7.0,0,0.25,1.020833,,,,,,,,,
23,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,H,1.3333,2.6667,1.3333,2.6667,8.0,0,0.5,0.444444,,,,,,,,,
24,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,S,2.6667,3.0,2.6667,2.6667,11.0,0,0.75,0.020833,,,,,,,,,
25,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,H,H,2.0,2.0,2.0,2.0,8.0,0,0.0,0.0,,,,,,,,,
26,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,S,H,2.6667,2.6667,2.6667,3.0,11.0,0,0.75,0.020833,,,,,,,,,
27,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,H,H,2.3333,0.0,2.3333,2.3333,7.0,0,0.25,1.020833,,,,,,,,,
28,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,S,S,2.6667,2.6667,1.3333,1.3333,8.0,0,0.5,0.444444,,,,,,,,,
29,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,S,S,2.6667,2.6667,1.3333,1.3333,8.0,0,0.5,0.444444,,,,,,,,,
30,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,S,S,4.0,4.0,4.0,4.0,16.0,1,1.0,0.0,,,,,,,,,
31,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,H,S,1.3333,2.6667,2.6667,1.3333,8.0,0,0.5,0.444444,,,,,,,,,
32,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,S,H,2.3333,2.3333,0.0,2.3333,7.0,0,0.25,1.020833,,,,,,,,,
33,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,S,S,4.0,4.0,4.0,4.0,16.0,1,1.0,0.0,,,,,,,,,
34,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,S,S,2.6667,2.6667,1.3333,1.3333,8.0,0,0.5,0.444444,,,,,,,,,
35,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,H,H,2.3333,0.0,2.3333,2.3333,7.0,0,0.25,1.020833,,,,,,,,,
36,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,S,H,2.6667,2.6667,2.6667,3.0,11.0,0,0.75,0.020833,,,,,,,,,
37,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,S,H,2.3333,2.3333,0.0,2.3333,7.0,0,0.25,1.020833,,,,,,,,,
38,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,S,S,3.0,2.6667,2.6667,2.6667,11.0,0,0.75,0.020833,,,,,,,,,
39,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,H,H,1.3333,1.3333,2.6667,2.6667,8.0,0,0.5,0.444444,,,,,,,,,
40,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,H,1.3333,2.6667,1.3333,2.6667,8.0,0,0.5,0.444444,,,,,,,,,
41,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,S,S,3.0,2.6667,2.6667,2.6667,11.0,0,0.75,0.020833,,,,,,,,,
42,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,H,H,0.0,2.3333,2.3333,2.3333,7.0,0,0.25,1.020833,,,,,,,,,
43,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,H,H,1.3333,1.3333,2.6667,2.6667,8.0,0,0.5,0.444444,,,,,,,,,
44,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,H,S,1.3333,2.6667,2.6667,1.3333,8.0,0,0.5,0.444444,,,,,,,,,
45,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,H,S,2.6667,2.6667,3.0,2.6667,11.0,0,0.75,0.020833,,,,,,,,,
46,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,H,H,2.3333,0.0,2.3333,2.3333,7.0,0,0.25,1.020833,,,,,,,,,
47,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,H,H,2.3333,0.0,2.3333,2.3333,7.0,0,0.25,1.020833,,,,,,,,,
48,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,S,H,2.3333,2.3333,0.0,2.3333,7.0,0,0.25,1.020833,,,,,,,,,
49,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,H,H,2.0,2.0,2.0,2.0,8.0,0,0.0,0.0,,,,,,,,,
50,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,S,S,4.0,4.0,4.0,4.0,16.0,1,1.0,0.0,,,,,,,,,
51,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,H,H,2.0,2.0,2.0,2.0,8.0,0,0.0,0.0,,,,,,,,,
52,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,H,H,2.0,2.0,2.0,2.0,8.0,0,0.0,0.0,,,,,,,,,
53,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,H,S,2.6667,1.3333,2.6667,1.3333,8.0,0,0.5,0.444444,,,,,,,,,
54,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,H,S,1.3333,2.6667,2.6667,1.3333,8.0,0,0.5,0.444444,,,,,,,,,
55,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,H,1.3333,2.6667,1.3333,2.6667,8.0,0,0.5,0.444444,,,,,,,,,
56,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,S,S,2.6667,2.6667,1.3333,1.3333,8.0,0,0.5,0.444444,,,,,,,,,
57,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,S,S,3.0,2.6667,2.6667,2.6667,11.0,0,0.75,0.020833,,,,,,,,,
58,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,H,S,2.6667,2.6667,3.0,2.6667,11.0,0,0.75,0.020833,,,,,,,,,
59,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,H,H,2.0,2.0,2.0,2.0,8.0,0,0.0,0.0,,,,,,,,,
60,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,H,S,2.6667,2.6667,3.0,2.6667,11.0,0,0.75,0.020833,,,,,,,,,
61,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,S,2.6667,3.0,2.6667,2.6667,11.0,0,0.75,0.020833,,,,,,,,,
62,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,S,2.6667,3.0,2.6667,2.6667,11.0,0,0.75,0.020833,,,,,,,,,
63,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,H,H,2.0,2.0,2.0,2.0,8.0,0,0.0,0.0,,,,,,,,,
64,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,H,S,2.6667,2.6667,3.0,2.6667,11.0,0,0.75,0.020833,,,,,,,,,
65,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,S,S,2.6667,2.6667,1.3333,1.3333,8.0,0,0.5,0.444444,,,,,,,,,
66,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,S,S,3.0,2.6667,2.6667,2.6667,11.0,0,0.75,0.020833,,,,,,,,,
67,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,H,H,2.3333,0.0,2.3333,2.3333,7.0,0,0.25,1.020833,,,,,,,,,
68,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,H,H,0.0,2.3333,2.3333,2.3333,7.0,0,0.25,1.020833,,,,,,,,,
69,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,H,H,2.3333,0.0,2.3333,2.3333,7.0,0,0.25,1.020833,,,,,,,,,
70,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,S,2.6667,3.0,2.6667,2.6667,11.0,0,0.75,0.020833,,,,,,,,,
71,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,H,H,2.3333,0.0,2.3333,2.3333,7.0,0,0.25,1.020833,,,,,,,,,
72,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,H,1.3333,2.6667,1.3333,2.6667,8.0,0,0.5,0.444444,,,,,,,,,
73,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,S,2.6667,3.0,2.6667,2.6667,11.0,0,0.75,0.020833,,,,,,,,,
74,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,H,S,2.6667,2.6667,3.0,2.6667,11.0,0,0.75,0.020833,,,,,,,,,
75,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,H,1.3333,2.6667,1.3333,2.6667,8.0,0,0.5,0.444444,,,,,,,,,
76,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,H,H,2.3333,0.0,2.3333,2.3333,7.0,0,0.25,1.020833,,,,,,,,,
77,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,S,S,4.0,4.0,4.0,4.0,16.0,1,1.0,0.0,,,,,,,,,
78,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,S,S,2.6667,2.6667,1.3333,1.3333,8.0,0,0.5,0.444444,,,,,,,,,
79,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,H,S,2.3333,2.3333,2.3333,0.0,7.0,0,0.25,1.020833,,,,,,,,,
80,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,S,S,3.0,2.6667,2.6667,2.6667,11.0,0,0.75,0.020833,,,,,,,,,
81,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,H,S,2.3333,2.3333,2.3333,0.0,7.0,0,0.25,1.020833,,,,,,,,,
82,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,S,S,3.0,2.6667,2.6667,2.6667,11.0,0,0.75,0.020833,,,,,,,,,
83,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,H,1.3333,2.6667,1.3333,2.6667,8.0,0,0.5,0.444444,,,,,,,,,
84,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,H,H,2.3333,0.0,2.3333,2.3333,7.0,0,0.25,1.020833,,,,,,,,,
85,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,H,S,2.3333,2.3333,2.3333,0.0,7.0,0,0.25,1.020833,,,,,,,,,
86,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,H,S,1.3333,2.6667,2.6667,1.3333,8.0,0,0.5,0.444444,,,,,,,,,
87,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,H,S,1.3333,2.6667,2.6667,1.3333,8.0,0,0.5,0.444444,,,,,,,,,
88,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,S,S,3.0,2.6667,2.6667,2.6667,11.0,0,0.75,0.020833,,,,,,,,,
89,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,H,H,1.3333,1.3333,2.6667,2.6667,8.0,0,0.5,0.444444,,,,,,,,,
90,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,H,1.3333,2.6667,1.3333,2.6667,8.0,0,0.5,0.444444,,,,,,,,,
91,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,H,1.3333,2.6667,1.3333,2.6667,8.0,0,0.5,0.444444,,,,,,,,,
92,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,S,S,2.6667,2.6667,1.3333,1.3333,8.0,0,0.5,0.444444,,,,,,,,,
93,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,H,S,2.6667,2.6667,3.0,2.6667,11.0,0,0.75,0.020833,,,,,,,,,
94,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,S,S,4.0,4.0,4.0,4.0,16.0,1,1.0,0.0,,,,,,,,,
95,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,H,S,2.3333,2.3333,2.3333,0.0,7.0,0,0.25,1.020833,,,,,,,,,
96,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,S,2.6667,3.0,2.6667,2.6667,11.0,0,0.75,0.020833,,,,,,,,,
97,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,S,2.6667,3.0,2.6667,2.6667,11.0,0,0.75,0.020833,,,,,,,,,
98,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,S,2.6667,3.0,2.6667,2.6667,11.0,0,0.75,0.020833,,,,,,,,,
99,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,H,H,1.3333,1.3333,2.6667,2.6667,8.0,0,0.5,0.444444,,,0.06,0.52,9.2,0.393889,,,
100,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,H,H,2.0,2.0,2.0,2.0,8.0,0,0.0,0.0,,,0.06,0.515,9.2,0.389444,,,
101,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,H,S,2.6667,2.6667,3.0,2.6667,11.0,0,0.75,0.020833,,,0.06,0.515,9.2,0.389444,,,
102,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,S,H,2.3333,2.3333,0.0,2.3333,7.0,0,0.25,1.020833,,,0.06,0.515,9.2,0.389444,,,
103,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,H,1.3333,2.6667,1.3333,2.6667,8.0,0,0.5,0.444444,,,0.06,0.515,9.2,0.389444,,,
104,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,H,1.3333,2.6667,1.3333,2.6667,8.0,0,0.5,0.444444,,,0.06,0.515,9.2,0.389444,,,
105,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,S,H,2.3333,2.3333,0.0,2.3333,7.0,0,0.25,1.020833,,,0.06,0.51,9.16,0.399444,,,
106,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,S,H,2.6667,2.6667,2.6667,3.0,11.0,0,0.75,0.020833,,,0.06,0.51,9.16,0.399444,,,
107,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,H,H,0.0,2.3333,2.3333,2.3333,7.0,0,0.25,1.020833,,,0.06,0.505,9.12,0.409444,,,
108,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,S,S,2.6667,2.6667,1.3333,1.3333,8.0,0,0.5,0.444444,,,0.06,0.5075,9.13,0.403681,,,
109,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,S,2.6667,3.0,2.6667,2.6667,11.0,0,0.75,0.020833,,,0.06,0.5075,9.13,0.403681,,,
110,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,S,S,3.0,2.6667,2.6667,2.6667,11.0,0,0.75,0.020833,,,0.06,0.5075,9.13,0.403681,,,
111,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,H,H,2.0,2.0,2.0,2.0,8.0,0,0.0,0.0,,,0.06,0.5,9.1,0.403472,,,
112,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,H,S,1.3333,2.6667,2.6667,1.3333,8.0,0,0.5,0.444444,,,0.06,0.5,9.1,0.403472,,,
113,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,H,1.3333,2.6667,1.3333,2.6667,8.0,0,0.5,0.444444,,,0.06,0.5025,9.11,0.397708,,,
114,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,S,S,4.0,4.0,4.0,4.0,16.0,1,1.0,0.0,,,0.07,0.505,9.16,0.3975,,,
115,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,S,S,3.0,2.6667,2.6667,2.6667,11.0,0,0.75,0.020833,,,0.07,0.51,9.2,0.3875,,,
116,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,S,S,3.0,2.6667,2.6667,2.6667,11.0,0,0.75,0.020833,,,0.07,0.5125,9.23,0.383264,,,
117,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,H,H,0.0,2.3333,2.3333,2.3333,7.0,0,0.25,1.020833,,,0.06,0.505,9.14,0.393472,,,
118,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,S,2.6667,3.0,2.6667,2.6667,11.0,0,0.75,0.020833,,,0.06,0.5075,9.17,0.389236,,,
119,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,S,S,2.6667,2.6667,1.3333,1.3333,8.0,0,0.5,0.444444,,,0.06,0.51,9.18,0.383472,,,
120,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,S,S,2.6667,2.6667,1.3333,1.3333,8.0,0,0.5,0.444444,,,0.06,0.51,9.18,0.383472,,,
121,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,S,S,2.6667,2.6667,1.3333,1.3333,8.0,0,0.5,0.444444,,,0.06,0.5075,9.15,0.387708,,,
122,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,H,1.3333,2.6667,1.3333,2.6667,8.0,0,0.5,0.444444,,,0.06,0.51,9.16,0.381944,,,
123,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,H,S,1.3333,2.6667,2.6667,1.3333,8.0,0,0.5,0.444444,,,0.06,0.51,9.16,0.381944,,,
124,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,H,H,2.0,2.0,2.0,2.0,8.0,0,0.0,0.0,,,0.06,0.5025,9.13,0.381736,,,
125,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,H,S,2.6667,2.6667,3.0,2.6667,11.0,0,0.75,0.020833,,,0.06,0.51,9.16,0.381944,,,
126,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,H,1.3333,2.6667,1.3333,2.6667,8.0,0,0.5,0.444444,,,0.06,0.5075,9.13,0.386181,,,
127,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,H,H,1.3333,1.3333,2.6667,2.6667,8.0,0,0.5,0.444444,,,0.06,0.51,9.14,0.380417,,,
128,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,S,H,2.6667,2.6667,2.6667,3.0,11.0,0,0.75,0.020833,,,0.06,0.5125,9.17,0.376181,,,
129,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,H,S,2.6667,2.6667,3.0,2.6667,11.0,0,0.75,0.020833,,,0.06,0.515,9.2,0.371944,,,
130,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,H,H,2.0,2.0,2.0,2.0,8.0,0,0.0,0.0,,,0.05,0.505,9.12,0.371944,,,
131,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,S,H,2.6667,2.6667,2.6667,3.0,11.0,0,0.75,0.020833,,,0.05,0.5075,9.15,0.367708,,,
132,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,H,H,2.0,2.0,2.0,2.0,8.0,0,0.0,0.0,,,0.05,0.505,9.16,0.3575,,,
133,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,H,H,0.0,2.3333,2.3333,2.3333,7.0,0,0.25,1.020833,,,0.04,0.4975,9.07,0.367708,,,
134,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,S,2.6667,3.0,2.6667,2.6667,11.0,0,0.75,0.020833,,,0.04,0.5,9.1,0.363472,,,
135,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,H,H,2.3333,0.0,2.3333,2.3333,7.0,0,0.25,1.020833,,,0.04,0.5,9.1,0.363472,,,
136,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,H,H,2.0,2.0,2.0,2.0,8.0,0,0.0,0.0,,,0.04,0.4925,9.07,0.363264,,,
137,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,H,1.3333,2.6667,1.3333,2.6667,8.0,0,0.5,0.444444,,,0.04,0.495,9.08,0.3575,,,
138,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,S,H,2.6667,2.6667,2.6667,3.0,11.0,0,0.75,0.020833,,,0.04,0.495,9.08,0.3575,,,
139,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,S,H,2.3333,2.3333,0.0,2.3333,7.0,0,0.25,1.020833,,,0.04,0.4925,9.07,0.363264,,,
140,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,S,H,2.6667,2.6667,2.6667,3.0,11.0,0,0.75,0.020833,,,0.04,0.495,9.1,0.359028,,,
141,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,H,1.3333,2.6667,1.3333,2.6667,8.0,0,0.5,0.444444,,,0.04,0.4925,9.07,0.363264,,,
142,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,H,H,2.3333,0.0,2.3333,2.3333,7.0,0,0.25,1.020833,,,0.04,0.4925,9.07,0.363264,,,
143,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,H,H,2.3333,0.0,2.3333,2.3333,7.0,0,0.25,1.020833,,,0.04,0.49,9.06,0.369028,,,
144,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,S,H,2.6667,2.6667,2.6667,3.0,11.0,0,0.75,0.020833,,,0.04,0.4925,9.09,0.364792,,,
145,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,H,S,2.3333,2.3333,2.3333,0.0,7.0,0,0.25,1.020833,,,0.04,0.4875,9.05,0.374792,,,
146,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,H,H,0.0,2.3333,2.3333,2.3333,7.0,0,0.25,1.020833,,,0.04,0.4875,9.05,0.374792,,,
147,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,H,S,1.3333,2.6667,2.6667,1.3333,8.0,0,0.5,0.444444,,,0.04,0.49,9.06,0.369028,,,
148,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,H,H,0.0,2.3333,2.3333,2.3333,7.0,0,0.25,1.020833,,,0.04,0.49,9.06,0.369028,,,
149,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,H,1.3333,2.6667,1.3333,2.6667,8.0,0,0.5,0.444444,,,0.04,0.495,9.06,0.373472,,,
150,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,H,S,1.3333,2.6667,2.6667,1.3333,8.0,0,0.5,0.444444,,,0.03,0.49,8.98,0.377917,,,
151,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,S,H,2.3333,2.3333,0.0,2.3333,7.0,0,0.25,1.020833,,,0.03,0.4925,8.97,0.388125,,,
152,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,H,S,2.6667,1.3333,2.6667,1.3333,8.0,0,0.5,0.444444,,,0.03,0.4975,8.97,0.392569,,,
153,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,H,S,2.6667,2.6667,3.0,2.6667,11.0,0,0.75,0.020833,,,0.03,0.5,9.0,0.388333,,,
154,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,S,S,4.0,4.0,4.0,4.0,16.0,1,1.0,0.0,,,0.04,0.505,9.08,0.383889,,,
155,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,H,H,2.0,2.0,2.0,2.0,8.0,0,0.0,0.0,,,0.04,0.5,9.08,0.379444,,,
156,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,S,H,1.3333,2.6667,1.3333,2.6667,8.0,0,0.5,0.444444,,,0.04,0.5,9.08,0.379444,,,
157,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,H,S,2.6667,2.6667,3.0,2.6667,11.0,0,0.75,0.020833,,,0.04,0.5,9.08,0.379444,,,
158,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,S,S,3.0,2.6667,2.6667,2.6667,11.0,0,0.75,0.020833,,,0.04,0.5,9.08,0.379444,,,
159,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,H,S,2.6667,1.3333,2.6667,1.3333,8.0,0,0.5,0.444444,,,0.04,0.505,9.08,0.383889,,,
160,sh_N4,matrix,4,random,1.0,,,,,,,,H,H,S,S,2.6667,2.6667,1.3333,1.3333,8.0,0,0.5,0.444444,,,0.04,0.5025,9.05,0.388125,,,
161,sh_N4,matrix,4,random,1.0,,,,,,,,H,S,S,H,2.6667,1.3333,1.3333,2.6667,8.0,0,0.5,0.444444,,,0.04,0.5,9.02,0.392361,,,
162,sh_N4,matrix,4,random,1.0,,,,,,,,S,H,H,H,0.0,2.3333,2.3333,2.3333,7.0,0,0.25,1.020833,,,0.04,0.495,8.98,0.402361,,,
163,sh_N4,matrix,4,random,1.0,,,,,,,,S,S,S,S,4.0,4.0,4.0,4.0,16.0,1,1.0,0.0,,,0.05,0.505,9.06,0.402361,,,
