step,experiment,type,N,baseline,empathy_alpha,hetero_tag,learn_alpha_signal,alpha1,alpha2,alpha_mean,a1,a2,r1,r2,total_reward,coop_strict,coop_fraction,ineq_var,stock_level,collapse,ma_coop_strict,ma_coop_fraction,ma_total_reward,ma_ineq_var,ma_stock_level,ma_collapse,ma_alpha_mean
10,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
11,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
12,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
13,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
14,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
15,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
16,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
17,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
18,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
19,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
20,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
21,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
22,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
23,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
24,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
25,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
26,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
27,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
28,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
29,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
30,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
31,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
32,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
33,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
34,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
35,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
36,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
37,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
38,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
39,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
40,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
41,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
42,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
43,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
44,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
45,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
46,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
47,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
48,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
49,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
50,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
51,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
52,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
53,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
54,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
55,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
56,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
57,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
58,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
59,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
60,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
61,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
62,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
63,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
64,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
65,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
66,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
67,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
68,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
69,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
70,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
71,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
72,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
73,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
74,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
75,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
76,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
77,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
78,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
79,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
80,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
81,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
82,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
83,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
84,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
85,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
86,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
87,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
88,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
89,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
90,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
91,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
92,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
93,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
94,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
95,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
96,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
97,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
98,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
99,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.29,0.56,4.78,3.375,,,0.4
100,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.29,0.565,4.81,3.4375,,,0.4
101,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.29,0.565,4.81,3.4375,,,0.4
102,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.29,0.565,4.81,3.4375,,,0.4
103,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.29,0.56,4.78,3.375,,,0.4
104,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.29,0.555,4.75,3.3125,,,0.4
105,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.28,0.55,4.74,3.375,,,0.4
106,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.28,0.55,4.74,3.375,,,0.4
107,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.28,0.55,4.74,3.375,,,0.4
108,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.28,0.555,4.77,3.4375,,,0.4
109,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.29,0.56,4.78,3.375,,,0.4
110,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.29,0.56,4.78,3.375,,,0.4
111,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.28,0.555,4.77,3.4375,,,0.4
112,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.28,0.555,4.77,3.4375,,,0.4
113,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.29,0.56,4.78,3.375,,,0.4
114,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.28,0.555,4.77,3.4375,,,0.4
115,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.29,0.56,4.78,3.375,,,0.4
116,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.29,0.565,4.81,3.4375,,,0.4
117,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.3,0.57,4.82,3.375,,,0.4
118,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.3,0.57,4.82,3.375,,,0.4
119,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.29,0.565,4.81,3.4375,,,0.4
120,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.3,0.57,4.82,3.375,,,0.4
121,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.3,0.565,4.79,3.3125,,,0.4
122,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.3,0.565,4.79,3.3125,,,0.4
123,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.3,0.565,4.79,3.3125,,,0.4
124,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.29,0.555,4.75,3.3125,,,0.4
125,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.28,0.545,4.71,3.3125,,,0.4
126,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.28,0.545,4.71,3.3125,,,0.4
127,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.27,0.54,4.7,3.375,,,0.4
128,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.27,0.54,4.7,3.375,,,0.4
129,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.27,0.54,4.7,3.375,,,0.4
130,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.27,0.54,4.7,3.375,,,0.4
131,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.28,0.545,4.71,3.3125,,,0.4
132,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.28,0.545,4.71,3.3125,,,0.4
133,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.27,0.54,4.7,3.375,,,0.4
134,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.27,0.54,4.7,3.375,,,0.4
135,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.26,0.535,4.69,3.4375,,,0.4
136,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.25,0.53,4.68,3.5,,,0.4
137,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.26,0.54,4.72,3.5,,,0.4
138,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.26,0.535,4.69,3.4375,,,0.4
139,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.25,0.525,4.65,3.4375,,,0.4
140,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.25,0.525,4.65,3.4375,,,0.4
141,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.26,0.53,4.66,3.375,,,0.4
142,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.26,0.53,4.66,3.375,,,0.4
143,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.27,0.535,4.67,3.3125,,,0.4
144,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.27,0.53,4.64,3.25,,,0.4
145,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.27,0.53,4.64,3.25,,,0.4
146,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.28,0.535,4.65,3.1875,,,0.4
147,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.28,0.535,4.65,3.1875,,,0.4
148,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.00_0.80,,0.0,0.8,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.28,0.535,4.65,3.1875,,,0.4
