step,experiment,type,N,baseline,empathy_alpha,hetero_tag,learn_alpha_signal,alpha1,alpha2,alpha_mean,a1,a2,r1,r2,total_reward,coop_strict,coop_fraction,ineq_var,stock_level,collapse,ma_coop_strict,ma_coop_fraction,ma_total_reward,ma_ineq_var,ma_stock_level,ma_collapse,ma_alpha_mean
38,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
39,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
40,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
41,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
42,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
43,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
44,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
45,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
46,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
47,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
48,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
49,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
50,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
51,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
52,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
53,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
54,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
55,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
56,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
57,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
58,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
59,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
60,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
61,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
62,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
63,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
64,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
65,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
66,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
67,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
68,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
69,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
70,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
71,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
72,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
73,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
74,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
75,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
76,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
77,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
78,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
79,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
80,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
81,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
82,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
83,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
84,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
85,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
86,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
87,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
88,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
89,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
90,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
91,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
92,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
93,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
94,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
95,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
96,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
97,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
98,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
99,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.31,0.575,4.83,3.3125,,,0.35
100,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.31,0.575,4.83,3.3125,,,0.35
101,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.32,0.58,4.84,3.25,,,0.35
102,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.31,0.575,4.83,3.3125,,,0.35
103,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.32,0.58,4.84,3.25,,,0.35
104,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.32,0.58,4.84,3.25,,,0.35
105,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.32,0.58,4.84,3.25,,,0.35
106,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.32,0.58,4.84,3.25,,,0.35
107,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.33,0.59,4.88,3.25,,,0.35
108,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.33,0.59,4.88,3.25,,,0.35
109,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.33,0.59,4.88,3.25,,,0.35
110,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.33,0.585,4.85,3.1875,,,0.35
111,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.33,0.585,4.85,3.1875,,,0.35
112,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.33,0.585,4.85,3.1875,,,0.35
113,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.34,0.59,4.86,3.125,,,0.35
114,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.34,0.59,4.86,3.125,,,0.35
115,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.35,0.595,4.87,3.0625,,,0.35
116,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.35,0.595,4.87,3.0625,,,0.35
117,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.34,0.59,4.86,3.125,,,0.35
118,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.35,0.595,4.87,3.0625,,,0.35
119,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.36,0.6,4.88,3.0,,,0.35
120,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.37,0.605,4.89,2.9375,,,0.35
121,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.38,0.61,4.9,2.875,,,0.35
122,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.39,0.615,4.91,2.8125,,,0.35
123,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.39,0.615,4.91,2.8125,,,0.35
124,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.4,0.62,4.92,2.75,,,0.35
125,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.4,0.625,4.95,2.8125,,,0.35
126,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.4,0.625,4.95,2.8125,,,0.35
127,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.4,0.625,4.95,2.8125,,,0.35
128,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.41,0.63,4.96,2.75,,,0.35
129,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.42,0.635,4.97,2.6875,,,0.35
130,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.43,0.64,4.98,2.625,,,0.35
131,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.44,0.645,4.99,2.5625,,,0.35
132,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.45,0.655,5.03,2.5625,,,0.35
133,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.46,0.665,5.07,2.5625,,,0.35
134,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.46,0.665,5.07,2.5625,,,0.35
135,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.47,0.67,5.08,2.5,,,0.35
136,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.48,0.675,5.09,2.4375,,,0.35
137,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.49,0.68,5.1,2.375,,,0.35
138,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.5,0.685,5.11,2.3125,,,0.35
139,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.51,0.69,5.12,2.25,,,0.35
140,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.51,0.695,5.15,2.3125,,,0.35
141,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.52,0.7,5.16,2.25,,,0.35
142,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.53,0.71,5.2,2.25,,,0.35
143,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.53,0.71,5.2,2.25,,,0.35
144,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.54,0.715,5.21,2.1875,,,0.35
145,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.54,0.715,5.21,2.1875,,,0.35
146,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.55,0.72,5.22,2.125,,,0.35
147,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.56,0.73,5.26,2.125,,,0.35
148,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.50,,0.2,0.5,0.35,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.56,0.735,5.29,2.1875,,,0.35
